ad_id,ad_tone
CR00886699571671990273,Promote
CR00887697928230010881,Contrast
CR00887697928230010881,Contrast
CR00887697928230010881,Contrast
CR00887697928230010881,Contrast
CR00890906028281954305,Contrast
CR00891508835531882497,Contrast
CR00891508835531882497,Contrast
CR00891508835531882497,Contrast
CR00891508835531882497,Contrast
CR00892391743368986625,Promote
CR00892391743368986625,Promote
CR00892391743368986625,Promote
CR00892391743368986625,Promote
CR00893783725089751041,Contrast
CR00893783725089751041,Contrast
CR00893783725089751041,Contrast
CR00893783725089751041,Contrast
CR00902526010761674753,Promote
CR00902526010761674753,Promote
CR00902526010761674753,Promote
CR00902526010761674753,Promote
CR00903457778146738177,Promote
CR00903457778146738177,Promote
CR00903457778146738177,Promote
CR00903457778146738177,Promote
CR00904118584635031553,Promote
CR00905732117948792833,Contrast
CR00905732117948792833,Contrast
CR00905732117948792833,Contrast
CR00905732117948792833,Contrast
CR00907237349367218177,Contrast
CR00907237349367218177,Contrast
CR00907237349367218177,Contrast
CR00907237349367218177,Contrast
CR00907308542745116673,Promote
CR00910092506186645505,Promote
CR00910092506186645505,Promote
CR00910092506186645505,Promote
CR00910092506186645505,Promote
CR00912318192599171073,Promote
CR00912933919110725633,Promote
CR00915032543210766337,Promote
CR00916586496738197505,Promote
CR00916586496738197505,Promote
CR00916586496738197505,Promote
CR00916586496738197505,Promote
CR00919882832598269953,Promote
CR00920592017598185473,Contrast
CR00920592017598185473,Contrast
CR00920592017598185473,Contrast
CR00920592017598185473,Contrast
CR00921896863022448641,Contrast
CR00921896863022448641,Contrast
CR00921896863022448641,Contrast
CR00921896863022448641,Contrast
CR00925611837934796801,Promote
CR00926051092830093313,Promote
CR00927118787340140545,Promote
CR00928576671039094785,Contrast
CR00928576671039094785,Contrast
CR00928576671039094785,Contrast
CR00928576671039094785,Contrast
CR00929611311480832001,Promote
CR00929611311480832001,Promote
CR00929611311480832001,Promote
CR00929611311480832001,Promote
CR00930373273038880769,Promote
CR00932765810340921345,Promote
CR00933608036247797761,Contrast
CR00935807059503349761,Contrast
CR00935807059503349761,Contrast
CR00935807059503349761,Contrast
CR00935807059503349761,Contrast
CR00937047308619481089,Promote
CR00942722987642060801,Contrast
CR00942722987642060801,Contrast
CR00942722987642060801,Contrast
CR00942722987642060801,Contrast
CR00943025353339699201,Contrast
CR00943025353339699201,Contrast
CR00943025353339699201,Contrast
CR00943025353339699201,Contrast
CR00943829920973324289,Promote
CR00947845612315869185,Promote
CR00947845612315869185,Promote
CR00947845612315869185,Promote
CR00947845612315869185,Promote
CR00952816504385044481,Promote
CR00953013042088509441,Promote
CR00953421235780321281,Contrast
CR00953421235780321281,Contrast
CR00953421235780321281,Contrast
CR00953421235780321281,Contrast
CR00953840905624748033,Promote
CR00954216182687203329,Contrast
CR00954216182687203329,Contrast
CR00954216182687203329,Contrast
CR00954216182687203329,Contrast
CR00954845103338291201,Promote
CR00954884685756891137,Promote
CR00955287656768471041,Promote
CR00955287656768471041,Promote
CR00955287656768471041,Promote
CR00955287656768471041,Promote
CR00956963243769724929,Promote
CR00958576570925056001,Promote
CR00960923547214020609,Promote
CR00961039476971274241,Contrast
CR00961120016198008833,Promote
CR00961120016198008833,Promote
CR00961120016198008833,Promote
CR00961120016198008833,Promote
CR00961876274039488513,Contrast
CR00961876274039488513,Contrast
CR00961876274039488513,Contrast
CR00961876274039488513,Contrast
CR00962621949081550849,Promote
CR00962621949081550849,Promote
CR00962621949081550849,Promote
CR00962621949081550849,Promote
CR00963417995500060673,Contrast
CR00965201403360313345,Promote
CR00968571406499446785,Contrast
CR00968571406499446785,Contrast
CR00968571406499446785,Contrast
CR00968571406499446785,Contrast
CR00970140409592283137,Promote
CR00970327326569005057,Promote
CR00972150316847857665,Promote
CR00974419708847587329,Promote
CR00981551691021156353,Contrast
CR00981551691021156353,Contrast
CR00981551691021156353,Contrast
CR00981551691021156353,Contrast
CR00982302451304497153,Promote
CR00983961270753427457,Contrast
CR00986606695729856513,Promote
CR00987113570590261249,Promote
CR00987113570590261249,Promote
CR00987113570590261249,Promote
CR00987113570590261249,Promote
CR00988962674270273537,Promote
CR00989254319729541121,Promote
CR00989254319729541121,Promote
CR00989254319729541121,Promote
CR00989254319729541121,Promote
CR00989933817915506689,Promote
CR00991065215380488193,Promote
CR00993834885170855937,Promote
CR00994971780193976321,Promote
CR00996204882484527105,Promote
CR01003732688844095489,Promote
CR01005689338505199617,Promote
CR01006791530192568321,Promote
CR01016246230679814145,Promote
CR01016450464964673537,Promote
CR01016907861801828353,Promote
CR01016980704447168513,Promote
CR01017602753150582785,Contrast
CR01017602753150582785,Contrast
CR01017602753150582785,Contrast
CR01017602753150582785,Contrast
CR01018234147702833153,Contrast
CR01018234147702833153,Contrast
CR01018234147702833153,Contrast
CR01018234147702833153,Contrast
CR01019550263121281025,Promote
CR01020290234446774273,Promote
CR01020402384632807425,Promote
CR01021871332167516161,Contrast
CR01021871332167516161,Contrast
CR01021871332167516161,Contrast
CR01021871332167516161,Contrast
CR01024915879864827905,Promote
CR01027076420213407745,Contrast
CR01027076420213407745,Contrast
CR01027076420213407745,Contrast
CR01027076420213407745,Contrast
CR01033459085212647425,Promote
CR01034916487875264513,Promote
CR01034916487875264513,Promote
CR01034916487875264513,Promote
CR01034916487875264513,Promote
CR01036139694561165313,Promote
CR01039554777677037569,Promote
CR01041290631659388929,Promote
CR01047456967745863681,Promote
CR01048347572164362241,Contrast
CR01050472928140853249,Contrast
CR01053186728996634625,Promote
CR01055835246349516801,Contrast
CR01055835246349516801,Contrast
CR01055835246349516801,Contrast
CR01055835246349516801,Contrast
CR01057990220420481025,Promote
CR01058536196663148545,Promote
CR01059753905790910465,Promote
CR01062074974837145601,Contrast
CR01062074974837145601,Contrast
CR01062074974837145601,Contrast
CR01062074974837145601,Contrast
CR01062628578941730817,Promote
CR01065195388836773889,Contrast
CR01068199804359671809,Promote
CR01068580235382882305,Promote
CR01068746605236060161,Promote
CR01071835270837436417,Promote
CR01072068161144094721,Promote
CR01072705877888204801,Promote
CR01073207255190470657,Promote
CR01073207255190470657,Promote
CR01073207255190470657,Promote
CR01073207255190470657,Promote
CR01073232818835816449,Promote
CR01073629467655536641,Promote
CR01076676489254010881,Contrast
CR01076676489254010881,Contrast
CR01076676489254010881,Contrast
CR01076676489254010881,Contrast
CR01077418384724852737,Contrast
CR01077418384724852737,Contrast
CR01077418384724852737,Contrast
CR01077418384724852737,Contrast
CR01080855458073280513,Contrast
CR01083707866113638401,Contrast
CR01083707866113638401,Contrast
CR01083707866113638401,Contrast
CR01083707866113638401,Contrast
CR01084497040584474625,Promote
CR01085240310444851201,Contrast
CR01085240310444851201,Contrast
CR01085240310444851201,Contrast
CR01085240310444851201,Contrast
CR01086528938072604673,Contrast
CR01087290624752746497,Promote
CR01087672430165491713,Attack
CR01087672430165491713,Attack
CR01087672430165491713,Attack
CR01087672430165491713,Attack
CR01088182259963396097,Promote
CR01088182259963396097,Promote
CR01088182259963396097,Promote
CR01088182259963396097,Promote
CR01091047106229043201,Promote
CR01092738979746283521,Promote
CR01093898689635680257,Promote
CR01093898689635680257,Promote
CR01093898689635680257,Promote
CR01093898689635680257,Promote
CR01094135634391465985,Contrast
CR01094135634391465985,Contrast
CR01094135634391465985,Contrast
CR01094135634391465985,Contrast
CR01096833835926028289,Promote
CR01097027899728330753,Promote
CR01098018009949143041,Attack
CR01098018009949143041,Attack
CR01098018009949143041,Attack
CR01098018009949143041,Attack
CR01099191188855980033,Contrast
CR01099191188855980033,Contrast
CR01099191188855980033,Contrast
CR01099191188855980033,Contrast
CR01101046889605758977,Contrast
CR01101046889605758977,Contrast
CR01101046889605758977,Contrast
CR01101046889605758977,Contrast
CR01104543336582086657,Contrast
CR01104543336582086657,Contrast
CR01104543336582086657,Contrast
CR01104543336582086657,Contrast
CR01105395732971520001,Contrast
CR01105395732971520001,Contrast
CR01105395732971520001,Contrast
CR01105395732971520001,Contrast
CR01107258305668972545,Contrast
CR01107258305668972545,Contrast
CR01107258305668972545,Contrast
CR01107258305668972545,Contrast
CR01107492501645688833,Contrast
CR01107492501645688833,Contrast
CR01107492501645688833,Contrast
CR01107492501645688833,Contrast
CR01107507619930570753,Promote
CR01107507619930570753,Promote
CR01107507619930570753,Promote
CR01107507619930570753,Promote
CR01110592024924389377,Contrast
CR01110592024924389377,Contrast
CR01110592024924389377,Contrast
CR01110592024924389377,Contrast
CR01113132721418272769,Contrast
CR01113132721418272769,Contrast
CR01113132721418272769,Contrast
CR01113132721418272769,Contrast
CR01116221524458602497,Contrast
CR01116221524458602497,Contrast
CR01116221524458602497,Contrast
CR01116221524458602497,Contrast
CR01117083541574778881,Promote
CR01117310040970100737,Attack
CR01118151167365349377,Promote
CR01120195984115105793,Promote
CR01121037385388261377,Attack
CR01121037385388261377,Attack
CR01121037385388261377,Attack
CR01121037385388261377,Attack
CR01123990673620467713,Promote
CR01124595405015744513,Contrast
CR01125609154736553985,Promote
CR01126021471596969985,Promote
CR01127416751852617729,Promote
CR01129946178352316417,Promote
CR01129946178352316417,Promote
CR01129946178352316417,Promote
CR01129946178352316417,Promote
CR01130386532759240705,Contrast
CR01130386532759240705,Contrast
CR01130386532759240705,Contrast
CR01130386532759240705,Contrast
CR01131952237317193729,Promote
CR01131952237317193729,Promote
CR01131952237317193729,Promote
CR01131952237317193729,Promote
CR01133675172037918721,Contrast
CR01133675172037918721,Contrast
CR01133675172037918721,Contrast
CR01133675172037918721,Contrast
CR01134243344671571969,Promote
CR01135530597909790721,Promote
CR01136687833898024961,Promote
CR01138842876688465921,Promote
CR01139549862665125889,Promote
CR01149876475873198081,Promote
CR01150705232762634241,Contrast
CR01150705232762634241,Contrast
CR01150705232762634241,Contrast
CR01150705232762634241,Contrast
CR01154865784762138625,Contrast
CR01157135451639775233,Promote
CR01159137662313955329,Promote
CR01159718204453421057,Contrast
CR01159718204453421057,Contrast
CR01159718204453421057,Contrast
CR01159718204453421057,Contrast
CR01159994181871992833,Promote
CR01160053555499892737,Contrast
CR01162924380360015873,Contrast
CR01167572016010625025,Promote
CR01167572016010625025,Promote
CR01167572016010625025,Promote
CR01167572016010625025,Promote
CR01171191608289263617,Promote
CR01171333445289246721,Promote
CR01173056105132064769,Promote
CR01173056105132064769,Promote
CR01173056105132064769,Promote
CR01173056105132064769,Promote
CR01174689154777219073,Promote
CR01174689154777219073,Promote
CR01174689154777219073,Promote
CR01174689154777219073,Promote
CR01175591853823623169,Promote
CR01178117432032624641,Promote
CR01178511057195368449,Promote
CR01178865099939512321,Promote
CR01179172413439475713,Promote
CR01182347253264678913,Promote
CR01183559670992732161,Promote
CR01185667778380562433,Promote
CR01187181256136196097,Promote
CR01188609521740677121,Promote
CR01190784630618324993,Promote
CR01190784630618324993,Promote
CR01190784630618324993,Promote
CR01190784630618324993,Promote
CR01191298377426403329,Promote
CR01191298377426403329,Promote
CR01191298377426403329,Promote
CR01191298377426403329,Promote
CR01191495190007775233,Promote
CR01192666994525077505,Contrast
CR01196569436169961473,Promote
CR01198309963076730881,Promote
CR01198819861594112001,Contrast
CR01198819861594112001,Contrast
CR01198819861594112001,Contrast
CR01198819861594112001,Contrast
CR01199392638432706561,Promote
CR01201914162192580609,Contrast
CR01201914162192580609,Contrast
CR01201914162192580609,Contrast
CR01201914162192580609,Contrast
CR01202786899547127809,Promote
CR01206266510251655169,Promote
CR01207895574167158785,Promote
CR01208027446843015169,Contrast
CR01209424926121918465,Promote
CR01210195683772989441,Promote
CR01210195683772989441,Promote
CR01210195683772989441,Promote
CR01210195683772989441,Promote
CR01211879036075114497,Promote
CR01212029669168119809,Promote
CR01214507968377126913,Promote
CR01215258934818897921,Promote
CR01220823288289165313,Attack
CR01220823288289165313,Attack
CR01220823288289165313,Attack
CR01220823288289165313,Attack
CR01223760564883292161,Promote
CR01224623406633189377,Promote
CR01224907767827922945,Promote
CR01225932993701347329,Promote
CR01230359627514773505,Promote
CR01232909944735399937,Promote
CR01235296434723487745,Contrast
CR01235296434723487745,Contrast
CR01235296434723487745,Contrast
CR01235296434723487745,Contrast
